CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
CID_41197,98246,61138.05053725390,65,36,Games,June,Australia,USD,18,Yes,56083,11,0
CID_41198,76768,77707.42791827260,19,776,Art,January,Australia,CAD,9,Yes,15855,22,1
CID_41199,12367,8479.04535190475,81,1455,Film,April,Germany,CAD,2,Yes,14042,8,0
CID_41200,30264,22615.44184260690,20,1446,Technology,January,UK,USD,5,Yes,69246,45,0
CID_41201,55261,72906.94622627310,43,922,Art,November,Germany,AUD,7,Yes,89091,22,1
CID_41202,10863,7353.398563534490,53,1073,Film,August,USA,EUR,17,No,40997,22,0
CID_41203,9908,6938.236477182440,47,1189,Film,February,USA,USD,12,Yes,72392,4,0
CID_41204,76429,75538.80274621620,51,58,Film,November,Australia,AUD,0,No,76481,48,0
CID_41205,22604,18111.052531780800,77,165,Film,November,Germany,AUD,1,No,69532,36,0
CID_41206,86416,121858.36578401500,78,613,Technology,September,Canada,GBP,14,Yes,56331,16,1
CID_41207,14024,8882.224467408610,67,1775,Games,September,UK,USD,19,Yes,85121,21,0
CID_41208,23815,14228.754355855800,24,1118,Art,November,USA,CAD,4,Yes,31014,35,0
CID_41209,45802,41847.44010038760,32,491,Art,May,Canada,USD,8,No,91828,3,0
CID_41210,53995,40394.12119613920,66,1409,Film,August,Germany,EUR,3,No,51497,29,0
CID_41211,73430,104023.15563768400,71,294,Music,August,Australia,AUD,13,Yes,71773,7,1
CID_41212,36328,29559.620048832200,20,1620,Film,June,UK,CAD,5,Yes,54628,35,0
CID_41213,95153,55397.945946576200,18,872,Art,February,Australia,CAD,6,No,51994,0,0
CID_41214,50385,55561.34130199380,57,1559,Art,February,USA,USD,0,No,19584,16,1
CID_41215,18502,18320.637559143900,17,1662,Film,December,Germany,EUR,14,No,17392,40,0
CID_41216,62924,52356.91249106620,40,815,Film,January,USA,CAD,10,No,36640,10,0
CID_41217,79331,113078.1778736490,76,1745,Art,February,Canada,CAD,1,No,26929,49,1
CID_41218,37690,40294.293531154800,25,550,Games,January,Australia,CAD,7,Yes,60390,20,1
CID_41219,94413,141558.61409634000,64,625,Technology,February,Canada,AUD,4,Yes,77239,2,1
CID_41220,24953,20306.46086613350,42,1810,Film,April,Germany,AUD,16,No,87910,3,0
CID_41221,72220,79398.03873150480,62,1915,Film,November,UK,EUR,2,Yes,63736,41,1
CID_41222,25586,35289.54581365170,72,1174,Games,November,USA,AUD,0,No,25170,45,1
CID_41223,58940,83184.25956093680,62,1740,Film,June,Australia,GBP,2,No,75977,27,1
CID_41224,49695,34542.90237414670,24,508,Art,April,USA,CAD,11,No,40165,9,0
CID_41225,38703,30388.5263275255,66,661,Games,December,Australia,GBP,5,Yes,61186,45,0
CID_41226,51811,33135.095833645100,44,1747,Art,December,Canada,USD,11,No,72531,39,0
CID_41227,91352,60867.17530164060,22,1355,Games,April,Germany,AUD,14,No,94206,22,0
CID_41228,92021,114286.42451537200,37,699,Art,April,Australia,CAD,8,No,37528,24,1
CID_41229,50654,54403.99352439950,67,1901,Technology,May,Germany,CAD,3,No,19211,13,1
CID_41230,92815,104033.76857920200,81,1999,Technology,August,Canada,GBP,15,Yes,50836,31,1
CID_41231,76064,58463.64500539970,48,1022,Technology,August,Australia,EUR,14,Yes,60198,26,0
CID_41232,35307,51436.078588753400,69,911,Games,September,Germany,CAD,12,Yes,9684,28,1
CID_41233,73971,42598.647456075000,48,1244,Film,February,Canada,CAD,4,Yes,5538,22,0
CID_41234,8032,6848.379592869730,87,1447,Music,July,Canada,USD,8,Yes,8850,49,0
CID_41235,18302,14836.147127717600,44,763,Film,June,Australia,AUD,11,Yes,5662,33,0
CID_41236,2605,2526.979322017840,21,1570,Games,March,UK,EUR,16,No,98330,21,0
CID_41237,34365,31953.420252612400,18,1493,Art,October,Germany,EUR,4,Yes,57491,24,0
CID_41238,70512,52848.05816890800,16,1167,Music,March,Australia,GBP,17,Yes,97184,39,0
CID_41239,29184,24318.967039062200,86,1145,Film,December,Germany,CAD,7,Yes,50457,27,0
CID_41240,23675,13513.162508964400,42,948,Games,April,UK,AUD,16,Yes,71708,21,0
CID_41241,22465,16414.580008232400,61,1568,Games,March,Australia,GBP,10,No,49049,22,0
CID_41242,28934,29183.25411047060,53,929,Technology,January,UK,CAD,3,Yes,48313,46,1
CID_41243,90576,127558.8947164870,47,133,Music,June,USA,AUD,18,No,58391,10,1
CID_41244,17366,24691.38613252370,69,1679,Art,November,Australia,CAD,15,Yes,71771,37,1
CID_41245,96020,84175.3357442819,24,234,Games,July,Canada,GBP,9,No,18612,15,0
CID_41246,6992,6952.639604911420,89,64,Film,November,Canada,USD,18,No,57338,33,0
CID_41247,54660,34452.52304021390,65,1038,Technology,January,Germany,AUD,0,Yes,82133,37,0
CID_41248,50862,31184.12176815200,66,559,Film,November,UK,CAD,6,Yes,69906,5,0
CID_41249,31871,42178.8268188475,35,450,Games,February,USA,EUR,19,Yes,25173,31,1
CID_41250,80237,92657.93761423350,78,1513,Art,November,Australia,EUR,5,Yes,8162,31,1
CID_41251,71477,61639.58354409310,25,1480,Film,September,Canada,USD,14,Yes,22118,15,0
CID_41252,44920,62050.78818683740,59,825,Technology,February,Australia,GBP,3,Yes,37251,32,1
CID_41253,21758,29823.58906253960,42,1706,Games,July,Australia,USD,9,Yes,72120,20,1
CID_41254,39088,38930.86958112070,20,386,Music,June,Australia,EUR,0,No,96246,40,0
CID_41255,2006,2405.9513240525,78,1009,Film,August,USA,CAD,12,No,59506,46,1
CID_41256,18427,14753.279480698500,52,1252,Film,April,Canada,GBP,8,No,27487,41,0
CID_41257,92285,109495.69320977200,75,1606,Music,April,USA,CAD,3,Yes,4742,45,1
CID_41258,97564,97013.40438459890,86,574,Music,November,USA,CAD,2,Yes,16512,38,0
CID_41259,88559,75054.3802922783,29,379,Music,October,Australia,GBP,7,Yes,38461,25,0
CID_41260,79120,48382.62645766430,23,1678,Music,October,Australia,CAD,5,No,39309,24,0
CID_41261,9952,6970.367216310000,46,508,Games,February,Australia,GBP,13,No,24302,22,0
CID_41262,42564,52605.94321695130,67,1574,Technology,December,USA,EUR,9,Yes,39072,41,1
CID_41263,99370,118852.68447812000,83,1164,Games,December,USA,EUR,0,Yes,41931,2,1
CID_41264,42362,29181.09608075770,55,1532,Technology,January,Canada,AUD,5,No,21669,14,0
CID_41265,29384,28655.85733037670,46,966,Art,August,Canada,GBP,8,No,24481,10,0
CID_41266,56777,32793.98102572260,38,745,Art,December,Canada,EUR,11,No,24345,47,0
CID_41267,79680,72254.36974368000,36,1866,Film,October,USA,EUR,2,Yes,29294,5,0
CID_41268,23330,28101.862503308,19,1572,Games,April,UK,GBP,15,No,24071,39,1
CID_41269,13694,14585.738328451000,42,749,Art,December,Canada,EUR,13,Yes,15676,27,1
CID_41270,76718,54010.710058242900,25,1068,Technology,August,Australia,USD,5,No,36962,20,0
CID_41271,20973,12103.22888761170,66,1299,Art,June,USA,GBP,16,No,17815,40,0
CID_41272,57019,69759.93045237500,57,1407,Film,February,Australia,AUD,9,No,63805,22,1
CID_41273,85656,79904.85272512970,75,508,Art,April,Canada,USD,1,Yes,67048,37,0
CID_41274,28440,27068.35492148350,17,956,Games,August,USA,USD,17,Yes,16791,39,0
CID_41275,8859,8154.893246881830,78,916,Games,April,USA,GBP,11,No,35938,22,0
CID_41276,54270,80258.15222673340,29,816,Art,October,Australia,GBP,4,No,58560,21,1
CID_41277,92860,104707.1744951500,71,1932,Film,December,Australia,AUD,19,No,70989,33,1
CID_41278,79867,65005.53121213210,18,1895,Art,February,Germany,USD,11,Yes,90833,25,0
CID_41279,6283,6003.855319106140,72,1870,Art,April,Canada,EUR,6,Yes,8773,39,0
CID_41280,92025,133694.9540497380,17,134,Games,April,Germany,CAD,15,Yes,6677,49,1
CID_41281,14569,12120.125193991300,42,186,Technology,August,USA,USD,0,No,51329,7,0
CID_41282,7345,10806.756503265400,18,1044,Music,February,Australia,USD,8,Yes,20885,2,1
CID_41283,41237,21095.7550691876,59,1808,Music,February,Canada,USD,1,Yes,80986,38,0
CID_41284,30668,24785.20887699330,83,798,Film,January,Canada,GBP,11,No,93910,31,0
CID_41285,51876,35879.11650517110,39,124,Music,January,USA,EUR,2,Yes,14627,1,0
CID_41286,43287,23718.735521920700,19,511,Film,April,Australia,AUD,2,No,29617,12,0
CID_41287,52667,35157.29551233160,36,934,Film,August,UK,USD,3,No,62417,41,0
CID_41288,72849,103438.6747655630,51,793,Music,November,Australia,EUR,9,Yes,73525,33,1
CID_41289,64685,68075.81401974600,30,1329,Film,September,Canada,USD,17,Yes,99059,8,1
CID_41290,57236,62365.94743857480,35,955,Music,January,UK,USD,15,No,17573,37,1
CID_41291,60029,51726.29896044810,41,1594,Art,March,USA,GBP,12,No,43491,11,0
CID_41292,94325,138527.5838459900,62,549,Music,January,Canada,USD,7,No,79603,18,1
CID_41293,72811,68425.73747318560,26,684,Film,February,Germany,USD,12,No,35327,44,0
CID_41294,78777,112586.5328280580,42,1282,Technology,February,Canada,EUR,9,No,79248,3,1
CID_41295,71365,66689.27122067810,67,1171,Art,May,Canada,EUR,11,No,11826,32,0
CID_41296,98290,118188.0727861730,17,743,Art,September,USA,GBP,16,No,30390,12,1
CID_41297,61380,47097.98735249330,82,446,Technology,July,Canada,CAD,1,No,37487,1,0
CID_41298,54673,72043.03279886310,55,111,Film,June,Germany,USD,17,Yes,90523,26,1
CID_41299,26836,22690.111307242800,31,908,Technology,November,Canada,EUR,2,No,41489,5,0
CID_41300,94423,57121.35081014730,81,509,Technology,November,Australia,AUD,10,No,68627,19,0
CID_41301,20481,25052.07550355090,20,521,Art,July,Canada,EUR,10,Yes,13302,46,1
CID_41302,51595,40722.54291887310,60,1543,Games,August,Germany,GBP,6,No,29804,19,0
CID_41303,62054,74856.03721264570,46,1548,Film,October,Canada,AUD,7,No,34563,6,1
CID_41304,60606,33401.692980329200,54,1900,Technology,December,Germany,USD,16,Yes,40226,34,0
CID_41305,29909,28723.70715955390,29,1248,Art,November,USA,USD,11,No,19359,48,0
CID_41306,64193,36308.55665243170,42,1937,Music,November,UK,USD,10,No,65775,14,0
CID_41307,1933,2833.082569859530,89,1981,Games,August,USA,EUR,0,No,39612,28,1
CID_41308,57970,67712.13241824910,27,1488,Games,July,UK,USD,0,Yes,89228,46,1
CID_41309,18949,24370.688395845800,48,549,Film,June,Germany,CAD,8,No,2186,28,1
CID_41310,36647,35511.56933524950,78,497,Games,March,Canada,GBP,3,No,54995,43,0
CID_41311,20628,23438.483021418200,36,865,Art,July,UK,CAD,14,Yes,30413,9,1
CID_41312,3760,3159.750474596330,85,1740,Technology,August,UK,CAD,10,No,64600,46,0
CID_41313,13436,8850.796550744110,41,884,Games,March,USA,USD,9,No,55491,48,0
CID_41314,48456,37305.61681934430,84,1142,Music,March,UK,GBP,15,Yes,90102,9,0
CID_41315,99825,115266.75220869800,67,1699,Games,November,Australia,CAD,3,Yes,9948,48,1
CID_41316,47265,63098.817002995100,77,187,Film,August,Canada,EUR,0,No,70455,38,1
CID_41317,99619,121365.98812726700,39,212,Games,June,USA,USD,17,Yes,3821,29,1
CID_41318,16174,10271.71207679710,81,1817,Film,February,UK,USD,10,No,43697,15,0
CID_41319,78861,92837.2840988227,85,131,Music,May,Germany,AUD,3,No,65688,23,1
CID_41320,27969,37757.43070157030,68,522,Film,November,Australia,USD,17,No,42046,40,1
CID_41321,86442,82266.23914853290,41,235,Music,January,Canada,AUD,12,Yes,73339,37,0
CID_41322,30585,19422.34437053530,15,786,Film,May,Germany,AUD,18,No,55814,33,0
CID_41323,93715,72600.35192703470,48,746,Film,November,Germany,CAD,9,No,54712,48,0
CID_41324,81929,102228.45926963800,16,1951,Music,January,Canada,GBP,2,No,12845,6,1
CID_41325,70401,38005.436279877400,42,1387,Art,May,USA,AUD,6,No,31625,30,0
CID_41326,89639,79263.47132123980,47,1517,Art,January,UK,EUR,6,No,14384,32,0
CID_41327,4435,6498.915015641150,16,1232,Games,February,USA,USD,1,No,37676,9,1
CID_41328,45245,33103.15549194820,52,339,Games,April,Australia,GBP,12,No,68806,9,0
CID_41329,42769,41266.3994776219,69,381,Art,February,USA,CAD,14,Yes,93921,6,0
CID_41330,73748,106412.64441033300,73,1907,Art,April,Australia,CAD,13,Yes,37486,41,1
CID_41331,82035,98750.10390105240,43,1913,Film,February,Germany,GBP,12,Yes,60747,15,1
CID_41332,75163,73236.79613328440,42,1732,Games,November,UK,AUD,5,No,48263,31,0
CID_41333,69247,44039.1040189902,85,1778,Games,September,Canada,CAD,13,No,55559,12,0
CID_41334,50402,47267.566255379,44,1283,Games,October,UK,AUD,13,Yes,95053,42,0
CID_41335,34823,38001.38320295290,46,744,Film,October,Australia,AUD,9,No,92459,40,1
CID_41336,11030,9933.38430441698,65,122,Art,September,UK,EUR,10,Yes,79870,26,0
CID_41337,25707,14400.847857316200,81,1699,Technology,June,Germany,USD,0,Yes,53040,18,0
CID_41338,23875,29812.791426422400,75,1394,Music,August,Canada,GBP,13,Yes,11806,24,1
CID_41339,20022,25955.58908347620,65,391,Art,November,Germany,AUD,19,No,58578,19,1
CID_41340,77608,113181.81706907000,55,208,Games,August,Germany,GBP,6,Yes,73272,27,1
CID_41341,30834,24918.15706010770,70,711,Film,December,Australia,USD,12,Yes,64136,0,0
CID_41342,34127,32305.541104721800,29,1835,Film,April,USA,GBP,19,No,49790,40,0
CID_41343,82932,123535.46493322900,59,599,Games,May,Germany,EUR,19,No,88035,34,1
CID_41344,75337,76258.58883088250,85,1737,Games,July,Canada,GBP,4,No,46026,1,1
CID_41345,50366,43628.83625940170,30,1090,Games,September,UK,GBP,17,No,51696,13,0
CID_41346,6076,7898.791680943460,89,511,Technology,July,Australia,AUD,10,No,68155,8,1
CID_41347,35732,28153.460770820900,23,1311,Technology,March,USA,AUD,2,Yes,10348,15,0
CID_41348,2643,3525.6306159889700,50,414,Art,April,Germany,USD,5,No,95457,12,1
CID_41349,81247,109003.58838797300,57,1334,Technology,December,USA,GBP,16,No,67003,23,1
CID_41350,88441,77463.54314650140,15,978,Games,August,Germany,CAD,19,Yes,61020,5,0
CID_41351,98872,142938.71923331000,54,1772,Music,February,Canada,USD,9,No,25213,33,1
CID_41352,96554,49098.98218297630,34,1686,Art,June,UK,AUD,14,Yes,71827,27,0
CID_41353,49590,65884.67151833320,80,902,Art,July,UK,USD,13,Yes,27865,21,1
CID_41354,32093,17723.299106269000,27,239,Music,September,USA,USD,6,No,53538,8,0
CID_41355,47493,36758.10339231070,86,1944,Art,January,Canada,CAD,3,No,27114,5,0
CID_41356,65243,90112.88499406050,58,1470,Games,August,Australia,CAD,1,No,65633,24,1
CID_41357,15308,17193.114199569900,59,1406,Art,September,UK,AUD,15,Yes,27504,11,1
CID_41358,38119,49516.57132794220,47,1231,Film,November,Australia,AUD,13,No,70625,30,1
CID_41359,74047,106530.96650374300,40,1924,Art,September,Australia,EUR,2,Yes,16908,4,1
CID_41360,1592,2383.801939734850,20,1633,Games,June,UK,AUD,9,No,63614,45,1
CID_41361,97064,97456.74832033020,24,487,Technology,October,Canada,USD,6,Yes,39966,46,1
CID_41362,74815,70217.21755089840,22,1828,Film,March,Australia,GBP,6,Yes,62901,44,0
CID_41363,19600,18223.00417048640,16,1083,Technology,August,Australia,EUR,6,No,92662,40,0
CID_41364,22972,11602.466750967000,37,1237,Games,January,Canada,EUR,8,Yes,92431,39,0
CID_41365,3937,2827.5820874767600,79,819,Art,June,USA,USD,0,Yes,57218,24,0
CID_41366,26045,20694.07260026100,87,714,Technology,September,USA,CAD,18,No,43486,29,0
CID_41367,80146,79589.94860462760,57,1703,Games,April,USA,USD,0,No,77846,37,0
CID_41368,31003,27625.63518784650,68,1950,Art,May,Germany,GBP,16,No,13577,49,0
CID_41369,42988,34225.216910444500,45,415,Film,April,Australia,AUD,18,No,15188,7,0
CID_41370,92125,94198.75065818600,29,1883,Technology,January,Canada,AUD,10,Yes,27981,37,1
CID_41371,72996,75408.76316970780,50,278,Games,November,Australia,GBP,19,No,80889,32,1
CID_41372,43516,58625.30098355890,72,1505,Art,April,Germany,EUR,18,Yes,50086,49,1
CID_41373,92683,53772.86656143370,37,1227,Music,February,USA,AUD,2,No,57091,40,0
CID_41374,9515,7081.074645468520,15,1966,Games,January,Australia,EUR,11,No,28307,4,0
CID_41375,84950,116261.1823088150,21,930,Art,April,Canada,AUD,9,Yes,36365,18,1
CID_41376,56168,64727.04887285960,29,832,Film,May,Australia,CAD,12,No,90478,48,1
CID_41377,83613,47966.23669155420,47,976,Games,February,UK,USD,9,Yes,69393,49,0
CID_41378,11597,11070.129417719500,30,1695,Music,December,USA,EUR,3,Yes,94967,34,0
CID_41379,17593,23278.838270805400,62,1978,Music,April,UK,EUR,13,No,88567,36,1
CID_41380,4748,3498.660795383630,41,339,Film,April,Germany,EUR,18,No,36441,24,0
CID_41381,74039,62021.603477486,39,1976,Film,June,Canada,GBP,13,No,30843,18,0
CID_41382,47606,68910.0309146987,24,633,Technology,July,UK,EUR,8,Yes,6179,39,1
CID_41383,39301,37956.5257370512,66,387,Art,November,Canada,EUR,4,No,62365,0,0
CID_41384,49620,59138.77117920160,20,741,Art,February,UK,EUR,9,No,13310,33,1
CID_41385,12899,13372.416242883800,82,333,Games,July,Canada,GBP,0,Yes,97084,32,1
CID_41386,86743,89489.81799144010,58,395,Film,September,USA,CAD,8,No,10412,11,1
CID_41387,85506,45514.4103373676,62,702,Technology,September,UK,EUR,0,No,29656,47,0
CID_41388,51873,63639.75978667410,61,1928,Technology,March,UK,EUR,16,No,738,24,1
CID_41389,45978,23378.37870916370,49,629,Film,June,USA,AUD,6,Yes,91195,38,0
CID_41390,38729,32029.131958476800,15,1468,Art,March,Canada,GBP,19,Yes,56312,14,0
CID_41391,18202,19737.582436984700,62,698,Games,June,Australia,AUD,10,No,27859,13,1
CID_41392,97432,109937.21102393000,74,426,Art,January,Canada,USD,9,Yes,7051,18,1
CID_41393,98376,52650.16008587290,35,1133,Film,August,Germany,GBP,2,Yes,4331,20,0
CID_41394,80214,80840.47711848420,49,1833,Games,August,Canada,GBP,3,No,53535,34,1
CID_41395,70042,103227.28866088100,47,63,Music,September,Canada,AUD,2,No,59903,34,1
CID_41396,72180,92642.85872971410,40,917,Art,November,Canada,EUR,1,No,37036,8,1
CID_41397,68890,99681.9920011975,46,316,Technology,February,UK,AUD,5,No,43663,28,1
CID_41398,61746,60006.39390034600,41,65,Games,April,USA,EUR,12,No,50055,48,0
CID_41399,4957,2901.558593936430,34,1755,Film,October,UK,USD,10,No,22288,35,0
CID_41400,18081,15469.415982528300,21,742,Music,April,USA,AUD,5,No,73588,26,0
CID_41401,55943,39423.91455424830,19,1992,Technology,October,USA,EUR,19,No,27599,29,0
CID_41402,37862,44412.916786781100,84,1037,Art,January,Canada,EUR,9,No,7156,7,1
CID_41403,74254,59763.98700676590,32,1857,Technology,September,Canada,GBP,6,No,82792,16,0
CID_41404,60671,40141.64100876480,53,1073,Film,July,UK,CAD,1,Yes,61695,20,0
CID_41405,56307,42094.69052019430,66,1414,Art,September,UK,GBP,6,Yes,35654,33,0
CID_41406,92690,65408.53929339240,42,1216,Film,March,Canada,GBP,13,Yes,10149,31,0
CID_41407,89916,87919.82011861630,79,1049,Film,April,UK,USD,8,Yes,86616,36,0
CID_41408,66262,97458.22905006990,32,1768,Film,September,Germany,AUD,12,No,2513,24,1
CID_41409,69144,81394.16860759850,86,1059,Technology,October,Australia,USD,13,No,30467,7,1
CID_41410,50590,38078.48947576210,65,25,Film,March,Australia,USD,15,Yes,41557,31,0
CID_41411,64084,37335.59196065410,46,561,Art,June,Canada,CAD,3,No,1571,32,0
CID_41412,64381,47057.193186710700,64,1245,Art,November,Germany,GBP,17,No,1409,44,0
CID_41413,66786,51772.95075383560,33,1205,Film,January,Canada,USD,12,No,50421,37,0
CID_41414,1007,1442.9658917810300,56,166,Games,January,Australia,CAD,2,No,70767,20,1
CID_41415,56128,75193.21016134990,80,604,Art,November,Australia,EUR,7,No,12233,5,1
CID_41416,14478,20324.11443959010,32,215,Film,September,Canada,AUD,6,No,83719,30,1
CID_41417,19182,12704.075244952100,25,466,Art,October,Canada,USD,14,No,37550,11,0
CID_41418,22651,31487.02104296410,34,257,Film,October,Canada,EUR,5,No,76481,3,1
CID_41419,50878,39750.88417957820,54,560,Technology,March,Canada,EUR,13,No,80368,47,0
CID_41420,25265,14291.08686382470,31,1977,Film,November,Canada,USD,13,No,47333,30,0
CID_41421,83714,106321.3051000680,48,98,Film,June,USA,CAD,4,No,16578,14,1
CID_41422,38937,31287.292743157400,60,654,Technology,March,Australia,EUR,10,No,14393,1,0
CID_41423,88204,102160.21665310100,38,120,Technology,July,UK,USD,7,Yes,57777,18,1
CID_41424,82300,83586.58493580180,34,1282,Games,July,Germany,GBP,16,No,70659,31,1
CID_41425,17436,10094.961479847000,35,173,Film,March,UK,CAD,8,Yes,49444,15,0
CID_41426,4414,4587.427933338340,61,36,Games,August,Germany,GBP,11,Yes,30430,41,1
CID_41427,89142,90687.9249564588,39,961,Music,October,Australia,AUD,17,No,73028,3,1
CID_41428,41152,42840.85635028850,49,1793,Technology,April,Canada,GBP,5,No,94432,20,1
CID_41429,51696,73750.12686261510,78,1769,Music,March,UK,USD,3,No,31742,13,1
CID_41430,79755,65601.73997818890,49,1763,Film,July,USA,GBP,4,No,89855,1,0
CID_41431,12834,9859.865595883260,40,1546,Games,March,Australia,GBP,9,No,78844,18,0
CID_41432,66524,86805.45142249690,62,658,Technology,August,Germany,CAD,10,No,54114,37,1
CID_41433,65197,82043.95941503150,41,89,Music,November,Germany,USD,4,Yes,1800,8,1
CID_41434,38607,44464.33541647670,63,1491,Art,March,Canada,CAD,14,No,77400,15,1
CID_41435,91600,117290.3022344210,37,258,Games,February,Canada,EUR,10,No,72737,18,1
CID_41436,19568,24649.098329847600,54,381,Games,July,Germany,GBP,12,No,10622,29,1
CID_41437,70498,65231.49308119690,54,1551,Art,July,Germany,AUD,13,No,58815,16,0
CID_41438,80716,98068.55553953760,25,1389,Games,September,UK,USD,11,No,58716,18,1
